id,HetGNN,KGAT,NIRec
u2016,0.05,0,0.85
u2017,0,0,0.85
u2018,0.05,0.05,0.95
u2019,0,0,0.8
u2020,0.1,0.1,0.75
u2021,0.1,0,0.8
u2022,0.05,0.05,0.95
u2023,0,0,0.9
u2024,0.05,0.1,0.65
u2025,0.05,0,0.85
u2026,0.05,0,0.85
u2027,0.05,0,0.9
u2028,0,0,0.9
u2029,0,0,0.684210526
u2030,0,0,0.65
u2031,0,0,0.95
u2032,0,0.05,0.75
u2033,0.05,0,0.95
u2034,0,0,0.6
u2035,0,0,0.55
u2036,0.05,0,0.75
u2037,0,0,0.6
u2038,0.05,0.15,0.95
u2039,0.15,0.05,0.9
u2040,0.1,0.1,0.8
u2041,0.05,0.05,0.8
u2042,0.05,0,0.75
u2043,0.05,0.1,0.95
u2044,0.05,0.1,0.7
u2045,0.1,0,0.85
u2046,0,0,0.8
u2047,0.05,0.05,0.6
u2048,0,0.05,0.8
u2049,0.1,0,0.95
u2050,0.05,0.1,0.9
u2051,0,0.05,0.95
u2052,0.05,0.1,0.85
u2053,0.2,0,0.75
u2054,0.1,0.15,1
u2055,0,0,0.95
u2056,0.15,0.05,0.85
u2057,0.05,0.05,0.9
u2058,0,0.05,0.7
u2059,0.05,0,0.85
u2060,0.1,0,0.85
u2061,0,0.05,0.7
u2062,0.05,0.05,0.8
u2063,0.1,0.05,0.95
u2064,0,0,0.85
u2065,0.05,0.05,0.8
u2066,0.15,0,0.85
u2067,0.2,0,0.85
u2068,0,0.05,0.8
u2069,0,0,0.75
u2070,0.05,0,0.85
u2071,0,0.05,0.75
u2072,0,0,0.55
u2073,0.1,0,0.8
u2074,0,0.05,0.85
u2075,0.05,0,0.9
u2076,0,0,0.45
u2077,0.05,0.05,0.85
u2078,0.05,0.05,0.85
u2079,0,0.05,0.95
u2080,0.05,0,0.8
u2081,0,0,0.75
u2082,0,0.05,0.85
u2083,0.05,0,0.9
u2084,0,0.05,0.7
u2085,0,0.05,0.8
u2086,0,0,0.85
u2087,0,0,0.35
u2088,0,0.05,0.75
u2089,0,0,0.55
u2090,0.05,0.05,0.55
u2091,0,0,0.8
u2092,0.15,0,0.75
u2093,0.05,0,0.8
u2094,0,0,0.5
u2095,0,0,0.75
u2096,0.05,0,0.7
u2097,0,0.05,0.5
u2098,0.05,0,0.7
u2099,0.05,0,0.75
u2100,0.1,0,0.9
u2101,0,0,0.55
u2102,0,0,0.85
u2103,0,0.05,0.8
u2104,0,0,0.55
u2105,0,0,0.4
u2106,0.05,0,0.45
u2107,0.05,0.05,0.75
u2108,0,0.05,0.8
u2109,0,0.1,0.85
u2110,0.05,0,0.85
u2111,0,0,0.75
u2112,0.05,0,0.8
u2113,0.05,0,0.8
u2114,0,0,0.8
u2115,0.05,0.1,0.85
u2116,0,0,0.8
u2117,0.1,0.05,0.8
u2118,0,0.05,0.7
u2119,0,0.05,0.75
u2120,0,0.1,0.75
u2121,0,0,0.85
u2122,0,0,0.8
u2123,0,0.05,0.6
u2124,0,0,0.75
u2125,0,0,0.7
u2126,0,0,0.35
u2127,0,0,0.65
u2128,0,0.05,0.75
u2129,0,0.05,0.8
u2130,0.05,0,0.7
u2131,0.05,0,0.85
u2132,0,0,0.8
u2133,0.05,0,0.7
u2134,0,0,0.6
u2135,0,0.05,0.65
u2136,0.05,0.1,0.85
u2137,0.05,0,0.75
u2138,0.05,0,0.7
u2139,0,0.15,0.65
u2140,0,0.1,0.4
u2141,0,0,0.55
u2142,0,0.05,0.7
u2143,0,0,0.95
u2144,0,0.05,0.7
u2145,0,0,0.55
u2146,0.05,0.05,0.75
u2147,0.05,0.05,0.8
u2148,0.05,0,0.65
u2149,0.1,0.15,0.9
u2150,0,0.2,0.65
u2151,0.05,0.05,0.85
u2152,0.05,0.15,0.8
u2153,0.1,0.05,0.85
u2154,0.1,0.05,0.75
u2155,0.2,0,0.85
u2156,0,0.05,0.8
u2157,0.05,0.05,0.8
u2158,0.05,0.05,0.75
u2159,0.05,0.2,0.95
u2160,0.1,0.05,0.7
u2161,0.15,0,0.8
u2162,0.05,0,0.65
u2163,0.05,0.05,0.5
u2164,0.05,0.15,0.9
u2165,0.1,0.05,0.8
u2166,0.05,0.1,0.9
u2167,0,0.05,0.8
u2168,0,0,0.55
u2169,0.1,0.05,0.8
u2170,0.05,0.05,0.9
u2171,0.1,0,0.85
u2172,0,0.2,0.9
u2173,0,0.05,0.7
u2174,0.35,0.1,0.95
u2175,0,0.05,1
u2176,0,0.1,0.9
u2177,0.05,0,0.95
u2178,0,0.2,0.8
u2179,0.2,0.1,0.95
u2180,0.1,0.05,0.85
u2181,0.05,0.05,1
u2182,0.1,0.05,0.8
u2183,0,0,0.066666667
u2184,0.1,0.1,0.85
u2185,0.05,0,0.75
u2186,0.1,0.1,0.95
u2187,0.05,0.15,0.85
u2188,0.05,0.15,0.95
u2189,0.1,0.1,0.95
u2190,0,0.05,0.8
u2191,0.1,0.1,1
u2192,0.05,0,0.85
u2193,0,0.05,1
u2194,0,0,0.95
u2195,0.15,0.1,0.85
u2196,0,0.1,0.85
u2197,0,0,0.65
u2198,0.05,0.05,0.9
u2199,0.1,0.05,0.85
u2200,0,0.1,0.75
u2201,0.1,0.1,0.8
u2202,0.05,0.1,1
u2203,0,0.05,0.9
u2204,0.05,0.2,0.8
u2205,0.05,0.05,0.95
u2206,0,0,0.9
u2207,0.1,0.05,0.9
u2208,0.05,0.15,0.9
u2209,0.05,0.1,1
u2210,0,0.05,0.85
u2211,0.05,0.1,0.95
u2212,0,0.05,0.294117647
u2213,0.05,0.15,0.65
u2214,0.1,0.2,0.95
u2215,0.15,0,0.85
u2216,0.05,0.1,0.8
u2217,0.05,0,0.8
u2218,0.15,0,0.8
u2219,0.1,0.1,0.85
u2220,0.1,0.05,0.9
u2221,0.05,0,0.9
u2222,0,0,0.95
u2223,0.05,0,0.9
u2224,0.05,0,0.85
u2225,0.15,0,0.8
u2226,0.05,0.15,0.75
u2227,0.05,0.05,0.9
u2228,0,0,0.8
u2229,0,0.15,0.9
u2230,0.05,0.1,1
u2231,0.1,0.1,0.75
u2232,0.1,0.1,0.95
u2233,0,0.1,0.95
u2234,0.05,0.1,0.6
u2235,0.05,0.3,0.9
u2236,0,0.05,0.85
u2237,0,0.15,0.95
u2238,0.1,0.05,0.95
u2239,0,0.05,1
u2240,0.05,0.1,0.9
u2241,0,0,0.65
u2242,0,0,0.95
u2243,0.1,0.05,0.9
u2244,0.05,0.1,0.95
u2245,0.1,0,0.95
u2246,0,0,0.75
u2247,0,0.15,1
u2248,0,0,0.9
u2249,0.05,0.05,0.95
u2250,0.05,0,0.9
u2251,0.1,0,0.75
u2252,0.05,0,0.85
u2253,0,0,0.75
u2254,0.05,0.05,0.95
u2255,0,0,0
u2256,0.1,0.05,1
u2257,0.15,0.1,0.95
u2258,0.15,0.1,0.75
u2259,0,0.2,0.8
u2260,0.05,0.05,0.8
u2261,0,0.1,0.9
u2262,0,0,0.9
u2263,0.1,0.15,0.85
u2264,0.1,0,1
u2265,0.05,0.05,0.95
u2266,0.1,0,0.9
u2267,0.05,0.1,0.95
u2268,0.05,0.05,0.8
u2269,0,0.05,0.9
u2270,0.05,0.05,0.55
u2271,0,0.15,0.95
u2272,0.1,0.1,0.85
u2273,0,0,0.95
u2274,0.05,0.1,0.95
u2275,0.1,0.05,0.9
u2276,0.05,0,0.85
u2277,0.1,0.05,0.9
u2278,0.05,0.1,0.9
u2279,0.15,0.25,0.85
u2280,0.05,0,0.95
u2281,0.1,0.1,0.9
u2282,0.05,0.05,0.75
u2283,0,0.05,0.75
u2284,0,0,0.8
u2285,0,0,0.9
u2286,0.05,0.1,0.8
u2287,0,0.1,1
u2288,0.05,0,0.8
u2289,0,0,1
u2290,0.1,0.1,0.85
u2291,0,0.2,1
u2292,0.1,0.05,0.85
u2293,0.05,0.3,0.75
u2294,0,0.05,0.75
u2295,0.1,0.15,0.85
u2296,0.05,0.05,0.7
u2297,0,0.1,0.9
u2298,0.05,0.05,0.8
u2299,0.05,0,0.8
u2300,0.1,0,1
u2301,0,0.1,0.8
u2302,0.05,0.05,0.7
u2303,0.15,0.15,0.95
u2304,0.05,0,0.4
u2305,0,0.1,0.8
u2306,0.1,0.2,0.95
u2307,0.15,0.15,0.95
u2308,0.1,0,0.9
u2309,0,0.05,1
u2310,0,0,0.142857143
u2311,0.2,0.15,0.95
u2312,0,0,0.9
u2313,0.05,0.05,0.85
u2314,0.05,0.15,0.75
u2315,0,0,0.85
u2316,0.05,0.1,0.75
u2317,0,0.1,0.95
u2318,0,0,0.95
u2319,0.15,0,0.85
u2320,0.1,0,0.95
u2321,0.1,0.05,0.95
u2322,0.05,0.05,0.75
u2323,0.05,0.1,0.75
u2324,0,0,0.666666667
u2325,0,0,0.85
u2326,0,0.15,0.45
u2327,0.1,0.2,0.8
u2328,0.1,0.05,0.95
u2329,0.05,0,1
u2330,0,0,0.8
u2331,0.2,0.05,0.85
u2332,0.15,0.1,0.95
u2333,0.15,0.1,0.95
u2334,0,0.05,0.7
u2335,0.05,0,0.95
u2336,0.05,0.05,0.8
u2337,0.1,0,0.95
u2338,0,0.2,0.9
u2339,0.05,0.05,0.75
u2340,0.15,0.1,0.95
u2341,0,0.05,0.9
u2342,0.05,0.2,0.85
u2343,0.1,0,0.9
u2344,0.1,0.1,0.95
u2345,0,0.05,0.9
u2346,0,0.05,0.65
u2347,0,0.05,0.9
u2348,0.05,0.15,0.85
u2349,0.1,0.1,1
u2350,0,0.1,0.9
u2351,0.1,0,0.9
u2352,0.05,0.05,0.75
u2353,0,0.15,0.8
u2354,0.05,0.1,0.75
u2355,0.2,0.15,0.9
u2356,0,0,0.85
u2357,0.15,0,0.9
u2358,0.15,0.15,0.85
u2359,0,0.05,0.8
u2360,0,0.05,0.85
u2361,0.05,0,0.8
u2362,0,0.1,0.9
u2363,0.05,0.15,0.95
u2364,0,0.05,0.9
u2365,0,0.05,0.75
u2366,0.05,0.15,0.8
u2367,0.05,0.25,0.85
u2368,0.15,0.1,1
u2369,0,0.1,0.65
u2370,0,0.05,0.8
u2371,0.15,0,0.9
u2372,0.1,0,0.95
u2373,0.1,0.1,0.9
u2374,0.05,0,0.55
u2375,0.1,0.1,0.8
u2376,0,0.15,0.95
u2377,0,0.05,0.5
u2378,0,0.1,0.8
u2379,0,0,0.95
u2380,0.05,0.05,0.95
u2381,0.25,0.2,0.95
u2382,0.05,0,0.95
u2383,0.1,0,0.85
u2384,0.05,0.15,0.9
u2385,0.05,0.15,0.95
u2386,0,0.1,0.95
u2387,0,0,0.85
u2388,0.1,0,0.85
u2389,0,0.05,0.85
u2390,0,0.05,0.5
u2391,0.05,0.05,0.9
u2392,0,0,0.65
u2393,0.15,0,0.75
u2394,0.05,0.05,0.9
u2395,0,0.1,0.7
u2396,0,0.05,0.4
u2397,0.05,0,0.7
u2398,0.15,0,0.9
u2399,0,0.05,0.9
u2400,0,0.1,0.7
u2401,0,0,0.8
u2402,0.15,0.05,0.9
u2403,0,0.05,0.8
u2404,0,0.1,0.8
u2405,0,0.05,0.8
u2406,0,0,0.7
u2407,0.05,0.05,0.85
u2408,0.1,0,0.9
u2409,0.05,0.05,0.85
u2410,0.1,0.1,0.95
u2411,0.15,0.1,0.9
u2412,0,0.1,0.9
u2413,0.1,0.05,0.95
u2414,0,0,0.9
u2415,0.1,0.15,0.95
u2416,0.1,0.05,0.9
u2417,0,0.05,0.75
u2418,0.05,0.1,0.8
u2419,0,0.15,0.95
u2420,0.05,0.05,0.95
u2421,0,0,0.75
u2422,0.05,0.15,0.95
u2423,0,0.1,0.5
u2424,0.05,0.1,0.75
u2425,0.05,0,1
u2426,0,0.05,0.95
u2427,0,0.15,0.95
u2428,0.25,0.1,1
u2429,0,0,0.5
u2430,0.1,0.1,0.7
u2431,0,0.1,0.95
u2432,0,0,0.7
u2433,0.15,0.15,0.95
u2434,0,0.05,0.85
u2435,0,0.15,0.85
u2436,0.05,0.05,0.7
u2437,0.05,0,0.9
u2438,0,0,0.85
u2439,0.05,0,0.7
u2440,0,0.05,0.7
u2441,0.05,0.1,0.9
u2442,0,0,0.8
u2443,0,0,0.153846154
u2444,0.05,0.1,0.9
u2445,0.15,0.05,0.9
u2446,0.05,0.05,0.9
u2447,0.1,0.05,0.95
u2448,0,0,0.8
u2449,0,0.05,0.166666667
u2450,0,0.15,0.9
u2451,0.05,0,0.85
u2452,0,0,0.8
u2453,0,0,0.7
u2454,0,0,0.85
u2455,0,0.05,0.45
u2456,0,0.1,0.85
u2457,0,0.05,0.8
u2458,0,0,0.75
u2459,0.1,0.1,0.85
u2460,0,0,0.076923077
u2461,0.05,0.15,0.95
u2462,0.1,0.15,0.85
u2463,0,0.05,1
u2464,0.05,0.05,0.95
u2465,0.05,0.15,0.8
u2466,0.1,0.05,0.9
u2467,0,0.1,0.9
u2468,0.05,0.05,0.95
u2469,0.05,0.05,0.95
u2470,0.05,0,0.85
u2471,0.1,0.2,0.85
u2472,0.05,0.1,0.95
u2473,0.05,0.15,0.9
u2474,0.1,0.2,0.95
u2475,0,0.05,0.75
u2476,0,0.1,0.9
u2477,0.1,0.2,1
u2478,0,0.1,0.7
u2479,0,0.05,0.95
u2480,0.1,0,0.95
u2481,0.1,0.15,0.95
u2482,0.05,0,0.95
u2483,0.25,0.05,0.95
u2484,0,0.15,0.65
u2485,0.05,0.15,0.95
u2486,0.1,0.05,0.85
u2487,0.1,0.1,0.85
u2488,0.15,0.1,0.7
u2489,0,0.05,0.95
u2490,0.05,0.05,0.65
u2491,0.1,0.05,0.9
u2492,0.15,0.05,0.8
u2493,0,0.1,0.75
u2494,0.1,0,0.65
u2495,0,0.05,0.7
u2496,0,0.05,0.75
u2497,0.05,0.1,0.9
u2498,0.1,0,0.95
u2499,0,0.05,0.7
u2500,0.05,0.2,0.85
u2501,0,0.05,0.8
u2502,0.1,0,0.85
u2503,0.1,0,0.7
u2504,0.05,0.05,0.8
u2505,0.05,0.05,1
u2506,0.05,0.05,0.8
u2507,0.1,0.1,0.85
u2508,0,0,0.85
u2509,0.05,0.1,0.95
u2510,0.05,0,0.8
u2511,0.1,0,0.95
u2512,0.05,0.15,0.85
u2513,0,0,0.8
u2514,0,0.05,0.8
u2515,0,0.1,0.8
u2516,0.05,0.1,0.95
u2517,0.05,0.05,1
u2518,0.05,0,0.75
u2519,0.1,0.05,0.9
u2520,0.1,0.05,0.8
u2521,0.05,0.05,0.8
u2522,0.05,0.05,0.95
u2523,0.1,0.05,0.85
u2524,0.1,0.05,1
u2525,0.2,0.1,0.95
u2526,0,0.05,0.7
u2527,0,0.15,0.8
u2528,0.05,0.15,0.95
u2529,0.05,0.25,1
u2530,0.1,0,0.95
u2531,0.1,0.1,0.9
u2532,0,0.1,0.9
u2533,0.25,0.05,0.95
u2534,0,0,0.95
u2535,0,0,0.75
u2536,0.1,0.1,0.75
u2537,0.05,0.1,0.8
u2538,0,0.1,0.45
u2539,0.2,0.05,0.95
u2540,0.05,0.05,0.95
u2541,0.15,0.1,0.95
u2542,0.15,0,0.75
u2543,0,0.15,0.8
u2544,0.1,0.2,0.9
u2545,0.15,0.15,1
u2546,0.1,0.1,1
u2547,0.1,0.2,0.9
u2548,0.1,0.1,0.75
u2549,0.1,0.1,0.9
u2550,0,0,0.95
u2551,0,0.05,0.8
u2552,0.1,0.15,0.9
u2553,0.05,0.35,0.95
u2554,0.05,0.05,0.85
u2555,0.2,0.25,0.95
u2556,0.05,0.2,0.9
u2557,0,0.05,0.8
u2558,0.15,0.05,1
u2559,0.15,0.15,1
u2560,0.05,0.1,1
u2561,0,0.05,0.9
u2562,0.05,0.15,1
u2563,0.15,0.15,1
u2564,0.05,0.05,1
u2565,0.15,0.1,1
u2566,0.1,0,0.95
u2567,0.05,0.3,0.95
u2568,0.1,0.05,1
u2569,0,0.1,0.85
u2570,0,0,0.95
u2571,0,0.1,0.85
u2572,0.1,0.1,0.9
u2573,0.25,0.3,0.9
u2574,0.05,0,0.9
u2575,0.2,0.15,1
u2576,0.05,0.1,0.75
u2577,0.15,0.15,1
u2578,0.15,0.2,0.95
u2579,0.1,0.35,0.7
u2580,0.05,0.05,0.85
u2581,0,0.05,0.85
u2582,0.05,0,0.85
u2583,0.05,0.3,0.75
u2584,0,0.2,0.85
u2585,0.2,0,0.75
u2586,0,0.15,0.9
u2587,0,0,0.85
u2588,0.1,0,0.9
u2589,0,0,0.95
u2590,0.05,0.05,0.6
u2591,0,0.05,0.85
u2592,0,0,0.95
u2593,0.15,0.05,1
u2594,0,0.05,0.9
u2595,0.1,0.1,0.85
u2596,0.1,0.15,0.95
u2597,0,0.1,1
u2598,0.1,0.05,0.9
u2599,0.1,0,1
u2600,0,0.05,1
u2601,0.1,0.15,0.8
u2602,0,0.15,0.8
u2603,0,0,0.9
u2604,0.15,0.05,0.85
u2605,0,0,0.7
u2606,0.15,0.2,0.95
u2607,0,0,0.9
u2608,0,0,0.8
u2609,0,0.15,0.85
u2610,0,0.15,0.95
u2611,0.15,0.05,0.95
u2612,0.1,0.1,0.95
u2613,0.05,0.1,0.95
u2614,0,0.05,0.7
u2615,0.1,0.05,0.9
u2616,0.1,0,1
u2617,0,0.1,0.9
u2618,0.05,0.05,0.9
u2619,0.05,0.05,0.85
u2620,0,0.15,0.7
u2621,0,0.1,0.65
u2622,0,0,0.75
u2623,0,0,0.95
u2624,0.05,0.1,0.7
u2625,0,0,0.95
u2626,0,0,0
u2627,0.1,0.1,0.95
u2628,0.05,0.15,0.75
u2629,0.05,0.05,0.95
u2630,0,0,0.357142857
u2631,0.05,0.1,0.9
u2632,0.05,0.1,0.95
u2633,0,0,0.8
u2634,0,0.05,0.95
u2635,0,0.05,0.95
u2636,0.1,0,0.95
u2637,0.05,0.05,0.95
u2638,0,0.05,0.85
u2639,0,0.05,0.7
u2640,0.1,0.1,0.9
u2641,0.05,0.2,0.9
u2642,0.05,0.05,0.7
u2643,0.05,0,0.8
u2644,0,0.1,0.85
u2645,0.05,0.1,0.8
u2646,0.05,0.05,0.9
u2647,0.1,0,0.95
u2648,0,0,0.6
u2649,0,0.25,0.9
u2650,0.05,0.15,0.8
u2651,0,0.05,0.95
u2652,0.15,0.15,0.95
u2653,0.05,0.15,0.8
u2654,0.05,0.05,1
u2655,0.1,0.15,0.9
u2656,0.05,0.2,0.95
u2657,0.1,0.05,0.8
u2658,0.05,0,0.95
u2659,0.05,0.15,0.9
u2660,0,0,0.85
u2661,0.05,0.1,0.9
u2662,0.1,0,0.95
u2663,0.05,0.05,0.95
u2664,0.05,0,0.75
u2665,0,0.05,0.6
u2666,0.15,0.1,0.9
u2667,0.1,0.1,0.95
u2668,0.05,0,0.9
u2669,0.05,0.2,0.95
u2670,0,0.05,0.7
u2671,0,0.05,0.95
u2672,0.05,0,1
u2673,0.1,0.05,0.65
u2674,0.1,0.1,0.9
u2675,0,0.05,0.6
u2676,0.05,0.05,0.45
u2677,0.1,0.1,0.9
u2678,0.1,0,0.95
u2679,0.1,0.15,0.95
u2680,0.15,0.05,1
u2681,0,0.1,0.9
u2682,0,0.1,0.75
u2683,0,0.05,0.8
u2684,0.05,0.1,0.85
u2685,0,0,0.75
u2686,0.05,0.1,0.8
u2687,0.1,0.1,0.9
u2688,0.15,0.15,0.9
u2689,0,0.1,0.75
u2690,0,0.05,0.9
u2691,0.2,0.15,0.95
u2692,0.15,0.15,0.8
u2693,0,0,0.6
u2694,0,0.15,0.8
u2695,0.05,0.1,0.9
u2696,0,0.1,0.65
u2697,0,0.05,0.7
u2698,0.15,0.15,1
u2699,0.1,0,0.9
u2700,0,0.05,0.7
u2701,0.1,0.2,0.95
u2702,0.05,0.1,0.95
u2703,0,0,0.9
u2704,0.05,0.05,0.85
u2705,0.1,0.1,0.9
u2706,0,0.1,0.7
u2707,0.1,0,0.9
u2708,0.05,0.1,0.85
u2709,0.1,0.05,0.9
u2710,0,0,0.85
u2711,0.05,0,0.8
u2712,0.05,0.15,0.95
u2713,0,0,0.9
u2714,0.1,0.05,0.8
u2715,0.05,0.1,0.7
u2716,0.15,0.05,1
u2717,0,0.05,0.95
u2718,0,0,0.95
u2719,0.05,0.05,0.8
u2720,0.05,0,0.55
u2721,0.1,0.15,0.75
u2722,0,0,0.75
u2723,0.1,0.05,0.8
u2724,0,0,0.95
u2725,0.05,0.05,0.9
u2726,0.1,0.05,0.75
u2727,0,0,0.75
u2728,0,0,0.85
u2729,0.05,0,1
u2730,0,0.05,0.8
u2731,0.05,0.05,0.95
u2732,0,0,0.95
u2733,0,0,0.9
u2734,0,0,0.6
u2735,0.05,0.05,0.8
u2736,0,0.05,0.65
u2737,0.1,0.15,0.75
u2738,0.05,0.05,0.75
u2739,0,0.1,0.85
u2740,0,0.1,0.8
u2741,0,0,0.85
u2742,0,0.05,0.75
u2743,0.05,0,0.85
u2744,0.05,0.2,0.7
u2745,0,0.05,0.55
u2746,0.2,0.1,1
u2747,0,0,0.9
u2748,0,0,0.9
u2749,0.05,0.1,0.55
u2750,0.1,0.05,0.95
u2751,0,0.1,0.95
u2752,0.05,0,0.85
u2753,0.1,0.2,0.85
u2754,0.15,0.1,0.8
u2755,0,0.15,1
u2756,0.05,0.05,0.95
u2757,0.1,0,0.85
u2758,0.15,0.1,0.85
u2759,0,0,0.55
u2760,0.05,0,0.6
u2761,0.05,0,0.8
u2762,0,0.05,0.75
u2763,0.15,0.05,0.95
u2764,0.05,0,0.9
u2765,0,0.05,0.8
u2766,0.05,0.05,0.75
u2767,0.05,0.1,0.8
u2768,0.05,0.05,0.95
u2769,0.15,0.15,0.9
u2770,0.1,0.1,0.8
u2771,0.05,0.05,0.9
u2772,0,0.1,0.7
u2773,0.05,0.05,0.9
u2774,0.1,0.15,0.9
u2775,0.05,0,0.95
u2776,0,0.1,0.85
u2777,0,0,0.7
u2778,0.1,0.1,1
u2779,0.05,0.1,0.95
u2780,0.1,0.05,0.9
u2781,0,0.1,0.9
u2782,0,0.1,0.95
u2783,0.05,0,0.7
u2784,0,0,0.85
u2785,0,0.1,0.95
u2786,0,0.1,1
u2787,0,0,0.5
u2788,0.05,0.1,0.7
u2789,0,0.2,0.8
u2790,0.15,0.1,0.95
u2791,0.1,0.05,0.85
u2792,0.05,0.15,0.85
u2793,0.05,0,0.85
u2794,0.1,0.1,0.95
u2795,0,0.1,0.9
u2796,0,0.05,0.75
u2797,0,0.05,0.7
u2798,0.05,0,0.85
u2799,0,0.1,0.8
u2800,0.1,0.1,0.85
u2801,0,0.15,0.55
u2802,0.1,0.05,0.75
u2803,0.1,0.15,0.8
u2804,0.1,0.35,1
u2805,0.05,0,0.85
u2806,0.1,0.1,0.85
u2807,0.15,0.05,0.85
u2808,0,0,0.8
u2809,0,0.35,0.95
u2810,0.1,0.1,0.85
u2811,0,0.1,0.95
u2812,0.1,0,0.9
u2813,0.1,0.2,0.8
u2814,0.15,0,0.95
u2815,0.05,0.05,0.8
u2816,0,0,0.8
u2817,0,0.2,0.85
u2818,0,0.1,0.9
u2819,0.05,0.05,0.85
u2820,0.05,0.05,0.9
u2821,0,0.1,0.95
u2822,0,0.05,0.8
u2823,0.05,0.05,0.85
u2824,0.1,0.05,0.9
u2825,0.1,0,0.95
u2826,0,0,0.6
u2827,0.05,0.05,1
u2828,0,0,0.85
u2829,0,0,0.75
u2830,0.05,0,0.85
u2831,0,0.1,0.85
u2832,0,0.05,0.9
u2833,0.05,0.1,0.9
u2834,0,0.05,0.65
u2835,0.05,0.05,0.95
u2836,0.1,0.05,1
u2837,0.05,0.1,0.85
u2838,0,0,0.75
u2839,0.05,0,0.8
u2840,0,0,0.7
u2841,0.15,0,0.85
u2842,0,0,0.7
u2843,0,0.05,0.7
u2844,0,0,0.85
u2845,0,0,0.95
u2846,0,0,0.85
u2847,0,0.15,0.6
u2848,0.1,0,0.75
u2849,0,0,0.6
u2850,0,0.1,0.8
u2851,0,0,0.8
u2852,0.1,0,0.85
u2853,0.1,0.05,0.7
u2854,0,0,0.85
u2855,0.1,0,0.95
u2856,0.05,0.15,0.9
u2857,0,0,0.8
u2858,0.05,0,0.85
u2859,0,0,0.65
u2860,0,0.05,0.85
u2861,0,0.05,0.85
u2862,0.05,0.05,0.85
u2863,0.05,0,0.95
u2864,0,0.1,0.8
u2865,0,0.05,0.75
u2866,0.05,0,0.9
u2867,0.1,0,0.8
u2868,0.05,0,0.9
u2869,0.05,0,0.8
u2870,0,0,0.7
u2871,0,0.05,0.75
u2872,0,0,0.65
u2873,0,0,0.8
u2874,0,0,1
u2875,0.05,0.05,0.7
u2876,0,0.05,0.85
u2877,0.1,0.05,0.85
u2878,0,0,0.7
u2879,0,0,0.75
u2880,0,0,0.6
u2881,0,0.15,0.85
u2882,0.1,0.15,0.95
u2883,0.05,0,0.7
u2884,0,0,0.9
u2885,0,0.05,0.7
u2886,0,0.05,0.8
u2887,0,0.1,0.95
u2888,0,0,0.7
u2889,0.05,0,0.65
u2890,0,0.1,0.85
u2891,0,0,0.85
u2892,0.05,0,0.8
u2893,0.05,0,0.7
u2894,0,0,0.6
u2895,0,0,0.8
u2896,0,0,1
u2897,0,0,0.9
u2898,0,0.05,0.6
u2899,0,0,0.85
u2900,0.1,0.05,0.9
u2901,0,0.05,0.6
u2902,0.05,0.05,0.6
u2903,0,0.1,0.9
u2904,0,0.05,0.75
u2905,0.05,0.05,0.95
u2906,0.05,0,0.75
u2907,0.15,0,0.75
u2908,0.15,0,0.85
u2909,0,0,0.95
u2910,0.05,0.1,0.85
u2911,0,0.1,0.7
u2912,0.05,0,0.95
u2913,0,0,0.75
u2914,0.05,0.05,0.65
u2915,0.15,0.15,0.85
u2916,0,0.1,0.9
u2917,0.1,0.1,0.9
u2918,0,0,0.95
u2919,0,0,0.9
u2920,0.05,0,0.9
u2921,0,0,0.8
u2922,0.1,0.1,0.8
u2923,0,0,0.8
u2924,0,0,0.55
u2925,0,0.05,0.75
u2926,0,0.05,0.35
u2927,0.1,0,0.8
u2928,0,0,0.7
u2929,0,0.1,0.9
u2930,0,0.05,0.75
u2931,0.05,0.05,0.85
u2932,0,0,0.9
u2933,0,0.05,0.75
u2934,0.05,0,0.85
u2935,0,0.1,0.85
u2936,0.05,0,0.8
u2937,0,0.15,0.95
u2938,0,0.15,0.8
u2939,0.05,0,0.85
u2940,0.05,0,0.8
u2941,0,0,0.9
u2942,0,0.05,0.7
u2943,0,0,0.8
u2944,0,0.15,0.75
u2945,0.05,0,0.85
u2946,0,0,0.55
u2947,0,0.05,0.9
u2948,0,0.05,0.95
u2949,0,0,0.7
u2950,0,0.1,0.6
u2951,0,0,0.8
u2952,0.1,0.1,0.8
u2953,0,0,0.8
u2954,0.05,0.05,0.85
u2955,0.1,0,0.85
u2956,0,0,0.3
u2957,0.05,0.05,0.85
u2958,0,0,0.65
u2959,0,0.05,0.6
u2960,0.1,0.1,0.7
u2961,0.05,0.05,0.6
u2962,0.1,0.1,0.9
u2963,0,0.1,0.8
u2964,0.05,0,0.9
u2965,0,0,0.75
u2966,0,0,0.65
u2967,0,0,0.6
u2968,0,0.1,0.8
u2969,0.1,0,0.85
u2970,0,0.2,0.8
u2971,0,0,0.25
u2972,0,0.05,0.85
u2973,0,0,0.7
u2974,0.1,0,1
u2975,0,0.05,0.95
u2976,0,0,0.8
u2977,0.05,0,0.9
u2978,0,0,0.5
u2979,0.05,0,0.8
u2980,0.05,0,0.75
u2981,0,0,0.85
u2982,0,0,0.85
u2983,0.1,0.05,0.9
u2984,0,0,0.7
u2985,0,0,0.75
u2986,0,0.05,0.75
u2987,0,0.15,0.85
u2988,0,0.05,0.9
u2989,0.05,0,0.85
u2990,0.05,0,0.85
u2991,0.1,0.1,0.9
u2992,0.05,0,0.75
u2993,0,0.05,0.5
