id,HetGNN,KGAT,NIRec
u4896,0.7132,0.8657,0.6929
u4897,0.7862,0.8868,0.7574
u4898,0.805,0.9046,0.8122
u4899,0.7905,0.8254,0.8013
u4900,0.8652,0.881,0.8575
u4901,0.6928,0.8729,0.6667
u4902,0.8106,0.9023,0.7577
u4903,0.8003,0.8421,0.7789
u4904,0.8231,0.8023,0.8016
u4905,0.8599,0.9062,0.8692
u4906,0.8401,0.8767,0.8224
u4907,0.6097,0.8422,0.6005
u4908,0.8114,0.8939,0.7782
u4909,0.7286,0.8153,0.767
u4910,0.863,0.9311,0.9342
u4911,0.8661,0.9453,0.8868
u4912,0.6916,0.8867,0.7765
u4913,0.7913,0.8601,0.7887
u4914,0.7458,0.8466,0.7308
u4915,0.8339,0.866,0.7793
u4916,0.8392,0.864,0.7731
u4917,0.6708,0.872,0.6358
u4918,0.8137,0.8636,0.8345
u4919,0.6782,0.8452,0.6955
u4920,0.7398,0.9149,0.7762
u4921,0.8386,0.8855,0.8309
u4922,0.8312,0.8839,0.8672
u4923,0.6276,0.812,0.5506
u4924,0.8836,0.9143,0.8973
u4925,0.8583,0.8866,0.8281
u4926,0.7411,0.8918,0.7423
u4927,0.8315,0.8905,0.7648
u4928,0.8165,0.8823,0.8503
u4929,0.8063,0.8463,0.8131
u4930,0.7774,0.8539,0.7353
u4931,0.7914,0.8491,0.7122
u4932,0.8594,0.8686,0.8542
u4933,0.7454,0.8849,0.7473
u4934,0.8413,0.9101,0.8709
u4935,0.7863,0.8326,0.78
u4936,0.7166,0.8894,0.7531
u4937,0.7927,0.8355,0.6966
u4938,0.8378,0.9214,0.8686
u4939,0.7746,0.8093,0.7783
u4940,0.8057,0.888,0.7387
u4941,0.8356,0.8904,0.9197
u4942,0.8513,0.8465,0.7939
u4943,0.6697,0.9384,0.6942
u4944,0.952,0.9662,0.896
u4945,0.7202,0.8892,0.782
u4946,0.7129,0.8916,0.7212
u4947,0.951,0.9653,0.8647
u4948,0.7426,0.9052,0.8077
u4949,0.8776,0.8875,0.856
u4950,0.7755,0.8898,0.7985
u4951,0.8267,0.8704,0.8664
u4952,0.8852,0.8557,0.8732
u4953,0.7011,0.8471,0.7367
u4954,0.6576,0.9018,0.7214
u4955,0.834,0.9117,0.8641
u4956,0.7426,0.9075,0.748
u4957,0.903,0.9118,0.927
u4958,0.8214,0.8976,0.8371
u4959,0.7631,0.8176,0.7683
u4960,0.781,0.843,0.7614
u4961,0.8701,0.9411,0.8922
u4962,0.7876,0.8793,0.7553
u4963,0.841,0.9255,0.8453
u4964,0.8594,0.9384,0.8871
u4965,0.8326,0.9507,0.7318
u4966,0.8031,0.9338,0.8876
u4967,0.9391,0.9267,0.9207
u4968,0.7887,0.8345,0.7701
u4969,0.9018,0.9576,0.8609
u4970,0.8253,0.9382,0.8081
u4971,0.7576,0.9117,0.8117
u4972,0.7087,0.9408,0.7713
u4973,0.7737,0.9385,0.8452
u4974,0.8066,0.8804,0.7948
u4975,0.8372,0.9177,0.8139
u4976,0.838,0.8822,0.7704
u4977,0.7514,0.9242,0.853
u4978,0.6689,0.8823,0.7001
u4979,0.7848,0.8982,0.7477
u4980,0.8277,0.797,0.8507
u4981,0.6771,0.9078,0.8446
u4982,0.7515,0.8775,0.8128
u4983,0.8555,0.7826,0.8315
u4984,0.8864,0.931,0.8899
u4985,0.7108,0.7783,0.8071
u4986,0.831,0.9425,0.8064
u4987,0.8252,0.9432,0.8575
u4988,0.4463,0.9446,0.7828
u4989,0.8172,0.8762,0.7798
u4990,0.892,0.9703,0.894
u4991,0.9274,0.8304,0.8767
u4992,0.2846,0.8613,0.7809
u4993,0.8307,0.9235,0.7901
u4994,0.9132,0.9802,0.9653
u4995,0.7976,0.8241,0.7977
u4996,0.9004,0.8796,0.8386
u4997,0.8081,0.8007,0.8044
u4998,0.8358,0.9013,0.8363
u4999,0.6999,0.8337,0.679
u5000,0.8792,0.9655,0.9209
u5001,0.7898,0.9576,0.7367
u5002,0.8628,0.8832,0.8935
u5003,0.817,0.8461,0.8469
u5004,0.8835,0.9276,0.8435
u5005,0.7938,0.88,0.8063
u5006,0.855,0.8611,0.895
u5007,0.7272,0.9549,0.7585
u5008,0.8089,0.8767,0.7922
u5009,0.8648,0.9693,0.8583
u5010,0.8439,0.8182,0.8009
u5011,0.8451,0.8761,0.6054
u5012,0.7637,0.9545,0.8086
u5013,0.879,0.9506,0.8552
u5014,0.7898,0.8767,0.8434
u5015,0.8092,0.8783,0.7522
u5016,0.9178,0.9558,0.8541
u5017,0.8503,0.9636,0.8653
u5018,0.8472,0.8747,0.8801
u5019,0.9636,0.9429,0.91
u5020,0.906,0.9796,0.8554
u5021,0.9022,0.9484,0.8804
u5022,0.8096,0.769,0.7916
u5023,0.8076,0.8633,0.7213
u5024,0.89,0.9093,0.8918
u5025,0.9395,0.9471,0.9252
u5026,0.8492,0.9578,0.8548
u5027,0.7954,0.9498,0.8271
u5028,0.7321,0.8944,0.8701
u5029,0.8402,0.8668,0.9141
u5030,0.828,0.8836,0.8028
u5031,0.7572,0.8987,0.7742
u5032,0.9136,0.9671,0.7892
u5033,0.6956,0.8918,0.6898
u5034,0.8659,0.945,0.8505
u5035,0.691,0.7663,0.7533
u5036,0.8825,0.9809,0.9432
u5037,0.8714,0.9435,0.9174
u5038,0.7081,0.6701,0.7775
u5039,0.7853,0.9357,0.8806
u5040,0.8195,0.8144,0.7738
u5041,0.8907,0.8301,0.8297
u5042,0.9738,0.9758,0.9221
u5043,0.7531,0.9608,0.8274
u5044,0.8829,0.962,0.8128
u5045,0.8946,0.9272,0.9069
u5046,0.8485,0.9464,0.9105
u5047,0.8896,0.8103,0.815
u5048,0.8412,0.8941,0.8565
u5049,0.8719,0.7809,0.833
u5050,0.803,0.8872,0.7873
u5051,0.8901,0.9737,0.9248
u5052,0.8634,0.86,0.8198
u5053,0.8008,0.8292,0.7731
u5054,0.8031,0.9304,0.8834
u5055,0.756,0.9403,0.8414
u5056,0.7107,0.9101,0.6513
u5057,0.8472,0.8826,0.9016
u5058,0.8603,0.8867,0.8094
u5059,0.7553,0.7351,0.7659
u5060,0.822,0.9048,0.803
u5061,0.799,0.8543,0.7943
u5062,0.9012,0.9305,0.9326
u5063,0.7889,0.8345,0.715
u5064,0.8614,0.8854,0.8073
u5065,0.704,0.8586,0.6504
u5066,0.7648,0.9301,0.8174
u5067,0.8537,0.7984,0.8323
u5068,0.7295,0.8281,0.805
u5069,0.8027,0.8844,0.8116
u5070,0.8514,0.911,0.8941
u5071,0.891,0.9181,0.9343
u5072,0.8781,0.9324,0.8497
u5073,0.8751,0.9264,0.8151
u5074,0.7542,0.8765,0.7461
u5075,0.7908,0.7685,0.7813
u5076,0.7083,0.9214,0.774
u5077,0.8606,0.9694,0.9172
u5078,0.9194,0.954,0.8791
u5079,0.8723,0.9135,0.9266
u5080,0.7816,0.8293,0.8679
u5081,0.8626,0.9386,0.8374
u5082,0.8227,0.8616,0.8462
u5083,0.674,0.7265,0.6869
u5084,0.8884,0.891,0.8592
u5085,0.8038,0.9216,0.8485
u5086,0.8978,0.9006,0.8125
u5087,0.8373,0.73,0.7266
u5088,0.8571,0.9158,0.9551
u5089,0.8556,0.8239,0.7564
u5090,0.961,0.9501,0.9058
u5091,0.8463,0.9393,0.8718
u5092,0.6505,0.8854,0.7313
u5093,0.8892,0.8022,0.859
u5094,0.8589,0.9382,0.785
u5095,0.6969,0.8845,0.8048
u5096,0.7888,0.8257,0.7993
u5097,0.8967,0.9519,0.8806
u5098,0.899,0.9584,0.8468
u5099,0.8757,0.8822,0.7936
u5100,0.6445,0.9053,0.73
u5101,0.7871,0.9034,0.7672
u5102,0.7969,0.8866,0.7605
u5103,0.7072,0.9206,0.7678
u5104,0.7528,0.8895,0.8071
u5105,0.9086,0.9501,0.9158
u5106,0.8517,0.9696,0.9269
u5107,0.9678,0.9828,0.9322
u5108,0.7491,0.7447,0.7221
u5109,0.8615,0.9178,0.8284
u5110,0.8499,0.9329,0.7738
u5111,0.7495,0.8784,0.9081
u5112,0.7438,0.9488,0.7172
u5113,0.8685,0.9622,0.842
u5114,0.9489,0.9778,0.9685
u5115,0.8902,0.9322,0.8061
u5116,0.8592,0.9132,0.8843
u5117,0.6831,0.8419,0.8052
u5118,0.9424,0.9349,0.9247
u5119,0.8771,0.9415,0.8564
u5120,0.7495,0.9027,0.8353
u5121,0.8328,0.9007,0.8671
u5122,0.7779,0.763,0.7498
u5123,0.809,0.792,0.7889
u5124,0.7264,0.8545,0.5154
u5125,0.8812,0.9098,0.9274
u5126,0.6292,0.8497,0.7694
u5127,0.7812,0.9524,0.8009
u5128,0.8151,0.856,0.8534
u5129,0.8535,0.9194,0.8355
u5130,0.8231,0.8462,0.8456
u5131,0.8867,0.9293,0.9112
u5132,0.9446,0.9607,0.8937
u5133,0.9423,0.9412,0.9474
u5134,0.7792,0.8509,0.7577
u5135,0.7336,0.9115,0.8426
u5136,0.5798,0.9286,0.6247
u5137,0.8841,0.8862,0.8401
u5138,0.6217,0.8319,0.6387
u5139,0.9089,0.9567,0.9114
u5140,0.8293,0.8681,0.7954
u5141,0.7628,0.8135,0.7903
u5142,0.7361,0.8365,0.7993
u5143,0.862,0.8644,0.8277
u5144,0.8815,0.7456,0.8515
u5145,0.7505,0.9036,0.7754
u5146,0.7012,0.88,0.7045
u5147,0.8333,0.8832,0.8123
u5148,0.8986,0.9076,0.8508
u5149,0.8195,0.8939,0.8079
u5150,0.8508,0.9321,0.875
u5151,0.7052,0.8817,0.8267
u5152,0.8327,0.9244,0.8656
u5153,0.7587,0.9105,0.9038
u5154,0.8915,0.919,0.9049
u5155,0.6705,0.8296,0.7345
u5156,0.87,0.8725,0.8423
u5157,0.7762,0.9178,0.8168
u5158,0.8353,0.888,0.8278
u5159,0.7493,0.8797,0.8089
u5160,0.7873,0.8577,0.6995
u5161,0.8737,0.8719,0.8537
u5162,0.8371,0.8872,0.8017
u5163,0.8142,0.8632,0.791
u5164,0.6962,0.8813,0.7241
u5165,0.8676,0.9788,0.8325
u5166,0.6269,0.9271,0.6118
u5167,0.9054,0.9181,0.8931
u5168,0.8263,0.9406,0.8441
u5169,0.8687,0.9297,0.8741
u5170,0.9652,0.9749,0.9003
u5171,0.8064,0.9253,0.8191
u5172,0.8895,0.8701,0.8275
u5173,0.6932,0.7995,0.7305
u5174,0.8699,0.9368,0.8666
u5175,0.8145,0.8433,0.839
u5176,0.9042,0.9395,0.8996
u5177,0.7515,0.8971,0.7732
u5178,0.8016,0.9031,0.8133
u5179,0.7435,0.8621,0.7896
u5180,0.9262,0.9367,0.9108
u5181,0.8028,0.9224,0.8638
u5182,0.8517,0.9133,0.8753
u5183,0.8042,0.9059,0.7695
u5184,0.8946,0.935,0.9283
u5185,0.8853,0.9285,0.887
u5186,0.7739,0.8999,0.8126
u5187,0.8502,0.8635,0.7804
u5188,0.7639,0.9081,0.8481
u5189,0.8216,0.9131,0.857
u5190,0.8432,0.8752,0.8898
u5191,0.6898,0.8911,0.795
u5192,0.8237,0.8689,0.7332
u5193,0.8094,0.9495,0.8326
u5194,0.8048,0.8758,0.8139
u5195,0.7173,0.8992,0.6881
u5196,0.9125,0.886,0.8665
u5197,0.8222,0.8328,0.8308
u5198,0.9074,0.9437,0.8287
u5199,0.7237,0.9041,0.7382
u5200,0.6406,0.8849,0.74
u5201,0.8865,0.942,0.8751
u5202,0.6421,0.8995,0.7732
u5203,0.7144,0.9178,0.8347
u5204,0.8586,0.916,0.871
u5205,0.7055,0.7533,0.7133
u5206,0.8105,0.8942,0.8183
u5207,0.8736,0.9554,0.9034
u5208,0.7471,0.9498,0.8103
u5209,0.8746,0.8929,0.8611
u5210,0.8897,0.9576,0.8984
u5211,0.8213,0.9141,0.7998
u5212,0.7351,0.8473,0.7768
u5213,0.7817,0.8822,0.818
u5214,0.8853,0.8838,0.828
u5215,0.8901,0.8968,0.9142
u5216,0.8209,0.8933,0.8304
u5217,0.9301,0.8809,0.8729
u5218,0.8315,0.9488,0.8713
u5219,0.7825,0.8668,0.8428
u5220,0.7423,0.9169,0.7334
u5221,0.7409,0.856,0.7644
u5222,0.8375,0.9116,0.7964
u5223,0.7552,0.7943,0.7828
u5224,0.8294,0.9047,0.9076
u5225,0.8418,0.8272,0.7844
u5226,0.7659,0.9087,0.8264
u5227,0.8578,0.8839,0.8824
u5228,0.7021,0.8027,0.7186
u5229,0.8505,0.8696,0.8641
u5230,0.7856,0.7687,0.7121
u5231,0.6834,0.8818,0.8076
u5232,0.9065,0.8832,0.797
u5233,0.7687,0.8614,0.7017
u5234,0.706,0.8664,0.8378
u5235,0.7602,0.8686,0.8286
u5236,0.5769,0.9224,0.5801
u5237,0.8586,0.9106,0.8162
u5238,0.8462,0.93,0.8406
u5239,0.8866,0.94,0.9086
u5240,0.8536,0.8766,0.8002
u5241,0.8631,0.932,0.8726
u5242,0.9107,0.966,0.8603
u5243,0.8473,0.9216,0.8856
u5244,0.8886,0.9193,0.8654
u5245,0.7152,0.9146,0.789
u5246,0.8853,0.8121,0.8075
u5247,0.6615,0.8665,0.6119
u5248,0.8752,0.9286,0.8754
u5249,0.8654,0.9399,0.9161
u5250,0.9234,0.9296,0.8781
u5251,0.829,0.8875,0.8346
u5252,0.8898,0.9451,0.8791
u5253,0.8051,0.8408,0.7235
u5254,0.8171,0.9031,0.7496
u5255,0.6714,0.8125,0.6909
u5256,0.8671,0.8367,0.8356
u5257,0.8332,0.9131,0.7891
u5258,0.785,0.8136,0.7458
u5259,0.7663,0.7727,0.6992
u5260,0.9024,0.9586,0.8955
u5261,0.9404,0.9044,0.8991
u5262,0.6931,0.8729,0.7126
u5263,0.7716,0.807,0.7361
u5264,0.8291,0.9095,0.7512
u5265,0.7657,0.9061,0.7687
u5266,0.7824,0.9436,0.7948
u5267,0.7796,0.877,0.8604
u5268,0.7837,0.8779,0.8225
u5269,0.8299,0.8855,0.8701
u5270,0.8305,0.8505,0.8726
u5271,0.7763,0.9542,0.7605
u5272,0.1618,0.8547,0.8259
u5273,0.8713,0.8887,0.8757
u5274,0.8383,0.9282,0.7863
u5275,0.8892,0.9328,0.8648
u5276,0.8058,0.9321,0.8266
u5277,0.6783,0.8588,0.771
u5278,0.9464,0.9538,0.9419
u5279,0.8403,0.9019,0.8491
u5280,0.7278,0.8319,0.6424
u5281,0.8054,0.9013,0.8486
u5282,0.6668,0.8017,0.7127
u5283,0.7514,0.8271,0.761
u5284,0.8607,0.8969,0.8718
u5285,0.6768,0.8303,0.6579
u5286,0.7875,0.8889,0.875
u5287,0.7758,0.8599,0.7804
u5288,0.8248,0.8369,0.815
u5289,0.8231,0.8417,0.7305
u5290,0.2933,0.8943,0.7937
u5291,0.7741,0.8097,0.7446
u5292,0.7895,0.9223,0.6915
u5293,0.7606,0.8888,0.7455
u5294,0.8576,0.9065,0.9217
u5295,0.7869,0.7858,0.8105
u5296,0.8297,0.9084,0.8548
u5297,0.8481,0.8377,0.8664
u5298,0.8798,0.8747,0.9101
u5299,0.8363,0.914,0.901
u5300,0.893,0.9278,0.8686
u5301,0.7466,0.9088,0.7911
u5302,0.8358,0.8338,0.8809
u5303,0.7774,0.8025,0.7868
u5304,0.8849,0.9275,0.8606
u5305,0.8569,0.9381,0.8189
u5306,0.6795,0.8216,0.5974
u5307,0.8782,0.9333,0.8962
u5308,0.9022,0.933,0.9032
u5309,0.8687,0.9114,0.8538
u5310,0.8268,0.8553,0.7674
u5311,0.8311,0.8897,0.9183
u5312,0.6989,0.8782,0.5614
u5313,0.8531,0.8973,0.8162
u5314,0.7289,0.8153,0.7786
u5315,0.7549,0.8678,0.7862
u5316,0.9284,0.952,0.925
u5317,0.8323,0.8748,0.8693
u5318,0.8623,0.8951,0.8559
u5319,0.8184,0.883,0.7444
u5320,0.7934,0.8719,0.837
u5321,0.8287,0.8902,0.8258
u5322,0.71,0.8029,0.7896
u5323,0.7228,0.9136,0.6243
u5324,0.7415,0.8472,0.7015
u5325,0.8339,0.8498,0.8748
u5326,0.8281,0.8109,0.8221
u5327,0.766,0.8613,0.8345
u5328,0.7624,0.8994,0.7143
u5329,0.6305,0.8403,0.5872
u5330,0.833,0.8584,0.8419
u5331,0.7191,0.8975,0.6946
u5332,0.8616,0.9085,0.8559
u5333,0.8505,0.8915,0.8264
u5334,0.9061,0.9125,0.8449
u5335,0.8982,0.945,0.8925
u5336,0.757,0.8984,0.8269
u5337,0.7491,0.7705,0.8121
u5338,0.8572,0.9379,0.8338
u5339,0.8643,0.8706,0.8945
u5340,0.746,0.9326,0.6102
u5341,0.6973,0.8521,0.6948
u5342,0.7918,0.8821,0.786
u5343,0.8552,0.8917,0.8913
u5344,0.8429,0.8779,0.8418
u5345,0.6527,0.901,0.7281
u5346,0.9039,0.9656,0.9173
u5347,0.714,0.7999,0.7386
u5348,0.6485,0.9305,0.6877
u5349,0.8945,0.9313,0.9215
u5350,0.7989,0.8479,0.8612
u5351,0.7511,0.8347,0.6608
u5352,0.7327,0.816,0.821
u5353,0.8592,0.8939,0.8241
u5354,0.7252,0.8361,0.6481
u5355,0.7653,0.7834,0.8155
u5356,0.5801,0.8848,0.7635
u5357,0.8615,0.9129,0.9023
u5358,0.7962,0.886,0.8577
u5359,0.8476,0.8615,0.8158
u5360,0.7496,0.8415,0.8609
u5361,0.8157,0.9082,0.818
u5362,0.789,0.9208,0.8718
u5363,0.7687,0.8949,0.7728
u5364,0.6354,0.8993,0.6236
u5365,0.7905,0.8498,0.7374
u5366,0.5389,0.7993,0.6293
u5367,0.714,0.8174,0.7158
u5368,0.9394,0.9762,0.9293
u5369,0.8185,0.9143,0.8298
u5370,0.8828,0.9092,0.8754
u5371,0.8407,0.8384,0.8734
u5372,0.7682,0.8787,0.7155
u5373,0.7744,0.9046,0.7955
u5374,0.2406,0.881,0.7346
u5375,0.8808,0.9206,0.9161
u5376,0.9009,0.904,0.8565
u5377,0.7754,0.9001,0.8056
u5378,0.8542,0.8831,0.8579
u5379,0.7708,0.8196,0.7485
u5380,0.856,0.9395,0.8257
u5381,0.8894,0.9464,0.8836
u5382,0.8524,0.8776,0.8682
u5383,0.8448,0.8625,0.8076
u5384,0.8017,0.8632,0.8638
u5385,0.4512,0.7255,0.6714
u5386,0.8543,0.8665,0.8346
u5387,0.814,0.8773,0.8852
u5388,0.8715,0.8561,0.8601
u5389,0.8942,0.863,0.8826
u5390,0.7262,0.7958,0.6428
u5391,0.9024,0.906,0.8589
u5392,0.8397,0.8686,0.8401
u5393,0.7963,0.8557,0.7671
u5394,0.7772,0.8569,0.8627
u5395,0.8948,0.9366,0.905
u5396,0.8434,0.875,0.7217
u5397,0.8269,0.93,0.8199
u5398,0.8044,0.8963,0.7696
u5399,0.7531,0.8992,0.758
u5400,0.797,0.9253,0.7781
u5401,0.7469,0.9051,0.7555
u5402,0.8598,0.8965,0.8403
u5403,0.7877,0.8702,0.7609
u5404,0.8146,0.8447,0.8541
u5405,0.8944,0.9093,0.8562
u5406,0.8755,0.9359,0.888
u5407,0.7773,0.888,0.8056
u5408,0.8294,0.8894,0.8558
u5409,0.8435,0.9271,0.8235
u5410,0.8355,0.9149,0.7931
u5411,0.8316,0.9293,0.876
u5412,0.7634,0.8924,0.7686
u5413,0.8292,0.8606,0.8755
u5414,0.7639,0.897,0.8161
u5415,0.8126,0.9119,0.785
u5416,0.8428,0.9152,0.8606
u5417,0.8451,0.9275,0.8994
u5418,0.8198,0.8953,0.8528
u5419,0.8365,0.8963,0.8598
u5420,0.7877,0.8605,0.8496
u5421,0.6789,0.8698,0.7708
u5422,0.7033,0.8322,0.8199
u5423,0.7024,0.9196,0.6193
u5424,0.8788,0.9472,0.9163
u5425,0.8712,0.9167,0.8338
u5426,0.7938,0.7522,0.8462
u5427,0.7677,0.8445,0.8759
u5428,0.8273,0.8577,0.8676
u5429,0.6585,0.7421,0.5871
u5430,0.8061,0.8626,0.7468
u5431,0.8838,0.9192,0.9319
u5432,0.8474,0.7931,0.726
u5433,0.6969,0.8441,0.6516
u5434,0.746,0.8484,0.7482
u5435,0.8256,0.8729,0.7873
u5436,0.8023,0.859,0.7843
u5437,0.8168,0.8231,0.7874
u5438,0.8565,0.9062,0.8018
u5439,0.8531,0.8517,0.7543
u5440,0.9017,0.9138,0.8568
u5441,0.7189,0.9409,0.6524
u5442,0.8752,0.9246,0.9208
u5443,0.8448,0.8727,0.8679
u5444,0.8276,0.8559,0.865
u5445,0.7258,0.8365,0.7054
u5446,0.918,0.9263,0.8902
u5447,0.7906,0.7676,0.7607
u5448,0.851,0.8887,0.8333
u5449,0.8765,0.8559,0.8994
u5450,0.8804,0.9181,0.8573
u5451,0.266,0.8369,0.8561
u5452,0.8322,0.9271,0.7434
u5453,0.8399,0.9053,0.7975
u5454,0.8013,0.8928,0.7688
u5455,0.8252,0.8805,0.8473
u5456,0.8278,0.884,0.8561
u5457,0.8591,0.9022,0.8461
u5458,0.8961,0.9255,0.8938
u5459,0.818,0.8478,0.8398
u5460,0.7801,0.9095,0.8173
u5461,0.8272,0.8182,0.8498
u5462,0.8866,0.9366,0.8852
u5463,0.8145,0.8879,0.8049
u5464,0.8093,0.847,0.7618
u5465,0.7424,0.8689,0.7741
u5466,0.8292,0.9619,0.8601
u5467,0.5083,0.8781,0.4878
u5468,0.8405,0.8561,0.8773
u5469,0.8636,0.8862,0.7906
u5470,0.2743,0.8881,0.7881
u5471,0.8494,0.912,0.8481
u5472,0.8233,0.8719,0.8236
u5473,0.8665,0.8925,0.8169
u5474,0.9021,0.93,0.8613
u5475,0.8037,0.8876,0.8367
u5476,0.7742,0.8275,0.8198
u5477,0.7267,0.8953,0.7801
u5478,0.6524,0.871,0.5924
u5479,0.8474,0.9076,0.8972
u5480,0.6998,0.8258,0.7644
u5481,0.7505,0.8917,0.7088
u5482,0.8644,0.9071,0.932
u5483,0.7383,0.8621,0.7244
u5484,0.6829,0.9075,0.7236
u5485,0.6308,0.8797,0.5041
u5486,0.8203,0.8561,0.8571
u5487,0.8808,0.9107,0.8153
u5488,0.7117,0.8732,0.6274
u5489,0.8919,0.9143,0.8454
u5490,0.8338,0.9021,0.8472
u5491,0.7084,0.9149,0.7666
u5492,0.736,0.8488,0.7801
u5493,0.7666,0.829,0.7637
u5494,0.8273,0.9381,0.8113
u5495,0.8081,0.8241,0.7561
u5496,0.775,0.8824,0.8181
u5497,0.7666,0.8076,0.7082
u5498,0.7993,0.8861,0.7747
u5499,0.7592,0.8742,0.6798
u5500,0.8306,0.8429,0.8518
u5501,0.7531,0.8075,0.7364
u5502,0.8225,0.8659,0.7831
u5503,0.8943,0.9057,0.8877
u5504,0.9022,0.9363,0.9118
u5505,0.8308,0.8761,0.8366
u5506,0.8846,0.8895,0.9013
u5507,0.8959,0.9299,0.9038
u5508,0.8176,0.8908,0.8681
u5509,0.7837,0.8371,0.6961
u5510,0.7643,0.9147,0.7931
u5511,0.8865,0.9096,0.8757
u5512,0.8341,0.9092,0.8797
u5513,0.6752,0.86,0.5655
u5514,0.9099,0.9182,0.8422
u5515,0.3319,0.7171,0.6622
u5516,0.9138,0.9452,0.9455
u5517,0.8862,0.919,0.9045
u5518,0.9045,0.916,0.9027
u5519,0.7703,0.8369,0.7899
u5520,0.8755,0.9013,0.8635
u5521,0.809,0.8613,0.72
u5522,0.8752,0.8956,0.897
u5523,0.7986,0.8297,0.8059
u5524,0.7998,0.8897,0.8305
u5525,0.8914,0.9173,0.9166
u5526,0.8542,0.8553,0.8877
u5527,0.8285,0.9206,0.8811
u5528,0.7349,0.8878,0.829
u5529,0.7713,0.9124,0.7823
u5530,0.7334,0.8838,0.7424
u5531,0.7672,0.8328,0.7535
u5532,0.7712,0.8779,0.7625
u5533,0.7104,0.8341,0.6399
u5534,0.9006,0.9176,0.8811
u5535,0.8039,0.829,0.8507
u5536,0.8545,0.9221,0.8445
u5537,0.825,0.8498,0.839
u5538,0.8139,0.9157,0.7981
u5539,0.8093,0.836,0.8348
u5540,0.893,0.8971,0.9605
u5541,0.2979,0.8718,0.6488
u5542,0.86,0.8935,0.8992
u5543,0.8513,0.8944,0.8475
u5544,0.8182,0.8467,0.848
u5545,0.709,0.8361,0.788
u5546,0.753,0.8551,0.6897
u5547,0.8558,0.9028,0.8771
u5548,0.7729,0.908,0.7734
u5549,0.8719,0.9157,0.8969
u5550,0.8247,0.8709,0.8025
u5551,0.7566,0.8745,0.771
u5552,0.7725,0.8446,0.8151
u5553,0.7236,0.8663,0.7274
u5554,0.7667,0.92,0.7766
u5555,0.7881,0.7577,0.8052
u5556,0.8202,0.8967,0.8375
u5557,0.8237,0.8509,0.8571
u5558,0.8048,0.9037,0.8105
u5559,0.7278,0.8771,0.7225
u5560,0.8415,0.9033,0.8393
u5561,0.916,0.9284,0.8973
u5562,0.7853,0.8662,0.8063
u5563,0.7905,0.9045,0.8066
u5564,0.9063,0.918,0.9403
u5565,0.7876,0.877,0.7544
u5566,0.8888,0.9207,0.9056
u5567,0.7409,0.8209,0.753
u5568,0.7359,0.9332,0.8001
u5569,0.873,0.931,0.8597
u5570,0.8835,0.9325,0.8748
u5571,0.6038,0.8654,0.7208
u5572,0.8837,0.9182,0.9031
u5573,0.9123,0.9257,0.8991
u5574,0.8432,0.9007,0.8163
u5575,0.9234,0.9339,0.9407
u5576,0.9575,0.9529,0.9535
u5577,0.8498,0.8682,0.8317
u5578,0.8817,0.9264,0.8313
u5579,0.9098,0.9526,0.9391
u5580,0.8114,0.9404,0.7939
u5581,0.8467,0.8795,0.8794
u5582,0.8773,0.928,0.8896
u5583,0.9123,0.9339,0.8772
u5584,0.8306,0.8842,0.8276
u5585,0.7574,0.8875,0.7745
u5586,0.8128,0.8623,0.8351
u5587,0.8896,0.9399,0.9271
u5588,0.8036,0.8423,0.846
u5589,0.8555,0.9394,0.9074
u5590,0.8407,0.9559,0.8117
u5591,0.8492,0.8961,0.926
u5592,0.8462,0.8311,0.7899
u5593,0.8826,0.9011,0.7753
u5594,0.8054,0.8879,0.8562
u5595,0.8824,0.9137,0.8592
u5596,0.6793,0.9285,0.625
u5597,0.8945,0.9549,0.8197
u5598,0.8221,0.8807,0.7886
u5599,0.9027,0.8987,0.9015
u5600,0.7829,0.8894,0.8015
u5601,0.893,0.9275,0.8616
u5602,0.8526,0.9426,0.7222
u5603,0.6534,0.831,0.6882
u5604,0.7737,0.839,0.7207
u5605,0.8399,0.8838,0.8366
u5606,0.8036,0.8751,0.7293
u5607,0.7348,0.7977,0.7145
u5608,0.8042,0.8651,0.9036
u5609,0.8888,0.9022,0.8946
u5610,0.7604,0.8458,0.8134
u5611,0.856,0.9523,0.8748
u5612,0.8929,0.9314,0.8512
u5613,0.8155,0.8543,0.7945
u5614,0.8416,0.9157,0.7897
u5615,0.7078,0.8414,0.6974
u5616,0.7715,0.8164,0.6974
u5617,0.8046,0.8226,0.8498
u5618,0.7586,0.878,0.795
u5619,0.7472,0.7742,0.6557
u5620,0.7792,0.8881,0.7311
u5621,0.7812,0.8455,0.7094
u5622,0.7783,0.8704,0.7857
u5623,0.8177,0.8539,0.875
u5624,0.8657,0.9117,0.8795
u5625,0.6159,0.82,0.457
u5626,0.856,0.93,0.8382
u5627,0.8618,0.8981,0.8678
u5628,0.778,0.8139,0.801
u5629,0.855,0.8565,0.7929
u5630,0.7121,0.875,0.7238
u5631,0.7634,0.8763,0.7717
u5632,0.8404,0.8969,0.8619
u5633,0.7021,0.8718,0.7394
u5634,0.867,0.912,0.8749
u5635,0.9059,0.9569,0.8822
u5636,0.778,0.8729,0.7099
u5637,0.6197,0.7921,0.6283
u5638,0.7898,0.8355,0.8455
u5639,0.8515,0.9208,0.8533
u5640,0.6406,0.7292,0.6965
u5641,0.7842,0.9126,0.8371
u5642,0.8639,0.9276,0.839
